sdate,variable,value,sign_if_LT_LOD,flag
20-Feb-61,PO4P,2.5,,1
20-Feb-61,SIO2,2190,,1
27-Feb-61,NO3N,510,,1
27-Feb-61,PO4P,2.5,,1
27-Feb-61,SIO2,2200,,1
06-Mar-61,NO3N,450,,1
06-Mar-61,PO4P,0.9,,1
06-Mar-61,SIO2,2100,,1
13-Mar-61,NO3N,460,,1
13-Mar-61,PO4P,0.9,,1
13-Mar-61,SIO2,1850,,1
20-Mar-61,NO3N,480,,1
20-Mar-61,PO4P,0.7,,1
20-Mar-61,SIO2,1690,,1
27-Mar-61,NO3N,440,,1
27-Mar-61,PO4P,0.1,,1
27-Mar-61,SIO2,1850,,1
04-Apr-61,NO3N,430,,1
04-Apr-61,PO4P,0.5,,1
04-Apr-61,SIO2,680,,1
10-Apr-61,NO3N,410,,1
10-Apr-61,PO4P,0.7,,1
10-Apr-61,SIO2,710,,1
17-Apr-61,NO3N,350,,1
17-Apr-61,PO4P,0.7,,1
17-Apr-61,SIO2,790,,1
24-Apr-61,NO3N,310,,1
24-Apr-61,PO4P,0.4,,1
24-Apr-61,SIO2,700,,1
01-May-61,NO3N,220,,1
01-May-61,PO4P,0.6,,1
01-May-61,SIO2,1000,,1
08-May-61,NO3N,220,,1
08-May-61,PO4P,0.5,,1
08-May-61,SIO2,970,,1
15-May-61,NO3N,250,,1
15-May-61,PO4P,0.5,,1
15-May-61,SIO2,700,,1
23-May-61,NO3N,190,,1
23-May-61,PO4P,0.3,,1
23-May-61,SIO2,370,,1
30-May-61,NO3N,150,,1
30-May-61,PO4P,0.2,,1
30-May-61,SIO2,230,,1
05-Jun-61,NO3N,110,,1
05-Jun-61,PO4P,0.1,,1
05-Jun-61,SIO2,200,,1
12-Jun-61,NO3N,10,,1
12-Jun-61,PO4P,0.3,,1
12-Jun-61,SIO2,230,,1
19-Jun-61,NO3N,100,,1
19-Jun-61,PO4P,0.4,,1
19-Jun-61,SIO2,330,,1
26-Jun-61,NO3N,110,,1
26-Jun-61,SIO2,470,,1
02-Jul-61,NO3N,80,,1
02-Jul-61,PO4P,0.8,,1
02-Jul-61,SIO2,470,,1
10-Jul-61,NO3N,80,,1
10-Jul-61,PO4P,0.7,,1
10-Jul-61,SIO2,490,,1
24-Jul-61,NO3N,130,,1
24-Jul-61,PO4P,0.9,,1
24-Jul-61,SIO2,1350,,1
07-Aug-61,NO3N,70,,1
07-Aug-61,PO4P,4,,1
07-Aug-61,SIO2,2010,,1
21-Aug-61,NO3N,120,,1
21-Aug-61,PO4P,2.3,,1
21-Aug-61,SIO2,2200,,1
04-Sep-61,NO3N,90,,1
04-Sep-61,PO4P,1.4,,1
04-Sep-61,SIO2,2200,,1
11-Sep-61,NO3N,120,,1
11-Sep-61,PO4P,1.2,,1
11-Sep-61,SIO2,2270,,1
18-Sep-61,NO3N,130,,1
18-Sep-61,PO4P,2.3,,1
18-Sep-61,SIO2,2340,,1
25-Sep-61,NO3N,150,,1
25-Sep-61,PO4P,7,,1
25-Sep-61,SIO2,2440,,1
02-Oct-61,NO3N,140,,1
02-Oct-61,PO4P,2.4,,1
02-Oct-61,SIO2,2510,,1
09-Oct-61,NO3N,160,,1
09-Oct-61,PO4P,3.1,,1
09-Oct-61,SIO2,2520,,1
16-Oct-61,NO3N,160,,1
16-Oct-61,PO4P,2.2,,1
16-Oct-61,SIO2,2500,,1
23-Oct-61,NO3N,190,,1
23-Oct-61,PO4P,2.5,,1
23-Oct-61,SIO2,2460,,1
30-Oct-61,NO3N,210,,1
30-Oct-61,PO4P,3.3,,1
30-Oct-61,SIO2,2380,,1
06-Nov-61,NO3N,260,,1
06-Nov-61,PO4P,3.1,,1
06-Nov-61,SIO2,2400,,1
13-Nov-61,NO3N,260,,1
13-Nov-61,PO4P,2.5,,1
13-Nov-61,SIO2,2400,,1
20-Nov-61,NO3N,340,,1
20-Nov-61,PO4P,2,,1
20-Nov-61,SIO2,2400,,1
27-Nov-61,NO3N,310,,1
27-Nov-61,PO4P,2,,1
04-Dec-61,NO3N,300,,1
04-Dec-61,PO4P,3.2,,1
11-Dec-61,NO3N,340,,1
11-Dec-61,PO4P,5.6,,1
11-Dec-61,SIO2,2100,,1
18-Dec-61,NH4N,50,,1
18-Dec-61,NO3N,390,,1
18-Dec-61,PO4P,5.1,,1
27-Dec-61,NO3N,410,,1
02-Jan-62,NO3N,400,,1
02-Jan-62,PO4P,4.8,,1
02-Jan-62,SIO2,2150,,1
10-Jan-62,NO3N,270,,1
15-Jan-62,NH4N,40,,1
15-Jan-62,NO3N,400,,1
22-Jan-62,NH4N,50,,1
22-Jan-62,NO3N,540,,1
29-Jan-62,NH4N,43,,1
29-Jan-62,NO3N,540,,1
05-Feb-62,NH4N,40,,1
05-Feb-62,NO3N,480,,1
05-Feb-62,SIO2,2090,,1
13-Feb-62,NH4N,50,,1
13-Feb-62,NO3N,470,,1
19-Feb-62,NH4N,48,,1
19-Feb-62,NO3N,510,,1
19-Feb-62,PO4P,5.7,,1
19-Feb-62,SIO2,1870,,1
26-Feb-62,NH4N,43,,1
26-Feb-62,NO3N,530,,1
26-Feb-62,PO4P,5,,1
26-Feb-62,SIO2,1800,,1
05-Mar-62,NO3N,450,,1
05-Mar-62,SIO2,1600,,1
12-Mar-62,NH4N,0,,1
12-Mar-62,NO3N,460,,1
12-Mar-62,PO4P,0.7,,1
12-Mar-62,SIO2,1380,,1
19-Mar-62,NH4N,5,,1
19-Mar-62,NO3N,460,,1
19-Mar-62,PO4P,0.3,,1
19-Mar-62,SIO2,810,,1
26-Mar-62,NH4N,0,,1
26-Mar-62,NO3N,430,,1
26-Mar-62,PO4P,0.1,,1
26-Mar-62,SIO2,510,,1
02-Apr-62,NH4N,0,,1
02-Apr-62,NO3N,470,,1
02-Apr-62,PO4P,0.4,,1
02-Apr-62,SIO2,530,,1
08-Apr-62,NO3N,480,,1
08-Apr-62,SIO2,840,,1
16-Apr-62,NO3N,380,,1
16-Apr-62,PO4P,0.4,,1
16-Apr-62,SIO2,260,,1
24-Apr-62,NO3N,350,,1
24-Apr-62,PO4P,0.1,,1
24-Apr-62,SIO2,20,,1
01-May-62,NO3N,320,,1
01-May-62,PO4P,0.1,,1
01-May-62,SIO2,20,,1
07-May-62,NO3N,320,,1
07-May-62,PO4P,0.3,,1
07-May-62,SIO2,38,,1
14-May-62,NO3N,260,,1
14-May-62,PO4P,0.6,,1
14-May-62,SIO2,230,,1
21-May-62,NO3N,230,,1
21-May-62,PO4P,0.4,,1
21-May-62,SIO2,240,,1
28-May-62,NH4N,12,,1
28-May-62,NO3N,230,,1
28-May-62,PO4P,0.4,,1
28-May-62,SIO2,40,,1
04-Jun-62,NH4N,16,,1
04-Jun-62,NO3N,190,,1
04-Jun-62,PO4P,0.3,,1
04-Jun-62,SIO2,40,,1
11-Jun-62,NH4N,17,,1
11-Jun-62,NO3N,150,,1
11-Jun-62,PO4P,0.3,,1
11-Jun-62,SIO2,40,,1
18-Jun-62,NH4N,25,,1
18-Jun-62,NO3N,140,,1
18-Jun-62,PO4P,0.1,,1
18-Jun-62,SIO2,160,,1
25-Jun-62,NH4N,46,,1
25-Jun-62,PO4P,0.5,,1
02-Jul-62,NO3N,140,,1
02-Jul-62,PO4P,0.7,,1
09-Jul-62,NO3N,140,,1
09-Jul-62,PO4P,0.4,,1
09-Jul-62,SIO2,460,,1
16-Jul-62,NH4N,18,,1
16-Jul-62,PO4P,0.2,,1
23-Jul-62,NO3N,120,,1
23-Jul-62,PO4P,0.3,,1
23-Jul-62,SIO2,470,,1
30-Jul-62,NO3N,39,,1
30-Jul-62,PO4P,0.3,,1
07-Aug-62,NH4N,18,,1
07-Aug-62,NO3N,48,,1
07-Aug-62,PO4P,0.1,,1
07-Aug-62,SIO2,610,,1
13-Aug-62,NH4N,28,,1
13-Aug-62,NO3N,88,,1
13-Aug-62,PO4P,0.9,,1
13-Aug-62,SIO2,1210,,1
20-Aug-62,NH4N,15,,1
20-Aug-62,NO3N,83,,1
20-Aug-62,PO4P,0.9,,1
20-Aug-62,SIO2,1450,,1
27-Aug-62,NH4N,85,,1
27-Aug-62,PO4P,4.4,,1
03-Sep-62,NO3N,88,,1
03-Sep-62,SIO2,1720,,1
10-Sep-62,NH4N,32,,1
10-Sep-62,NO3N,65,,1
10-Sep-62,PO4P,0.7,,1
10-Sep-62,SIO2,1710,,1
17-Sep-62,NH4N,39,,1
17-Sep-62,NO3N,67,,1
17-Sep-62,PO4P,0.9,,1
17-Sep-62,SIO2,2110,,1
08-Oct-62,NO3N,110,,1
08-Oct-62,PO4P,0.8,,1
08-Oct-62,SIO2,2180,,1
14-Oct-62,NH4N,41,,1
14-Oct-62,NO3N,150,,1
14-Oct-62,PO4P,1.1,,1
22-Oct-62,NO3N,140,,1
22-Oct-62,PO4P,1.1,,1
29-Oct-62,NH4N,115,,1
29-Oct-62,NO3N,100,,1
29-Oct-62,PO4P,1.5,,1
29-Oct-62,SIO2,2330,,1
12-Nov-62,NH4N,102,,1
12-Nov-62,NO3N,180,,1
12-Nov-62,PO4P,3.7,,1
19-Nov-62,NH4N,82,,1
19-Nov-62,NO3N,200,,1
26-Nov-62,NH4N,89,,1
26-Nov-62,NO3N,220,,1
26-Nov-62,PO4P,3.4,,1
11-Dec-62,NH4N,83,,1
11-Dec-62,NO3N,230,,1
11-Dec-62,PO4P,3.5,,1
11-Dec-62,SIO2,2550,,1
18-Dec-62,NH4N,52,,1
18-Dec-62,NO3N,310,,1
18-Dec-62,PO4P,4.6,,1
31-Dec-62,NH4N,32,,1
31-Dec-62,NO3N,310,,1
31-Dec-62,PO4P,3,,1
08-Jan-63,NH4N,30,,1
08-Jan-63,NO3N,330,,1
08-Jan-63,PO4P,3.6,,1
08-Jan-63,SIO2,2480,,1
15-Jan-63,NH4N,31,,1
15-Jan-63,NO3N,370,,1
15-Jan-63,PO4P,3.3,,1
21-Jan-63,NH4N,13,,1
21-Jan-63,NO3N,340,,1
21-Jan-63,PO4P,1.8,,1
28-Jan-63,NH4N,12,,1
28-Jan-63,NO3N,380,,1
28-Jan-63,PO4P,0.9,,1
04-Feb-63,NH4N,13,,1
04-Feb-63,NO3N,370,,1
04-Feb-63,PO4P,2.1,,1
11-Feb-63,NH4N,8,,1
11-Feb-63,NO3N,330,,1
11-Feb-63,PO4P,1.1,,1
18-Feb-63,NH4N,16,,1
18-Feb-63,NO3N,360,,1
18-Feb-63,PO4P,0.9,,1
25-Feb-63,NH4N,11,,1
25-Feb-63,NO3N,330,,1
25-Feb-63,PO4P,0.7,,1
04-Mar-63,NH4N,13,,1
04-Mar-63,NO3N,360,,1
04-Mar-63,PO4P,0.8,,1
04-Mar-63,SIO2,2700,,1
14-Mar-63,PO4P,6.8,,1
18-Mar-63,NO3N,530,,1
18-Mar-63,PO4P,6.1,,1
25-Mar-63,NH4N,110,,1
25-Mar-63,NO3N,620,,1
25-Mar-63,PO4P,3.8,,1
25-Mar-63,SIO2,2530,,1
01-Apr-63,NH4N,60,,1
01-Apr-63,NO3N,600,,1
01-Apr-63,PO4P,2,,1
08-Apr-63,NO3N,520,,1
08-Apr-63,PO4P,1.1,,1
08-Apr-63,SIO2,2140,,1
16-Apr-63,NH4N,8,,1
16-Apr-63,NO3N,530,,1
16-Apr-63,PO4P,0.6,,1
16-Apr-63,SIO2,1660,,1
23-Apr-63,NH4N,6,,1
23-Apr-63,NO3N,610,,1
23-Apr-63,PO4P,0.3,,1
23-Apr-63,SIO2,1400,,1
29-Apr-63,NH4N,8,,1
29-Apr-63,NO3N,490,,1
29-Apr-63,PO4P,0.3,,1
29-Apr-63,SIO2,1220,,1
06-May-63,NH4N,9,,1
06-May-63,NO3N,500,,1
06-May-63,PO4P,0.6,,1
06-May-63,SIO2,1040,,1
13-May-63,NH4N,7,,1
13-May-63,NO3N,440,,1
13-May-63,PO4P,0.4,,1
13-May-63,SIO2,1030,,1
20-May-63,NH4N,2,,1
20-May-63,NO3N,360,,1
20-May-63,PO4P,0.2,,1
20-May-63,SIO2,850,,1
27-May-63,NH4N,2,,1
27-May-63,NO3N,280,,1
27-May-63,PO4P,0.1,,1
27-May-63,SIO2,880,,1
04-Jun-63,NH4N,5,,1
04-Jun-63,NO3N,230,,1
04-Jun-63,PO4P,0.2,,1
04-Jun-63,SIO2,540,,1
10-Jun-63,NH4N,2,,1
10-Jun-63,NO3N,230,,1
10-Jun-63,PO4P,0.1,,1
10-Jun-63,SIO2,500,,1
17-Jun-63,NH4N,11,,1
17-Jun-63,NO3N,150,,1
17-Jun-63,PO4P,0.1,,1
17-Jun-63,SIO2,480,,1
24-Jun-63,NH4N,6,,1
24-Jun-63,NO3N,170,,1
24-Jun-63,PO4P,0.3,,1
24-Jun-63,SIO2,510,,1
01-Jul-63,NH4N,6,,1
01-Jul-63,NO3N,190,,1
01-Jul-63,PO4P,0.1,,1
01-Jul-63,SIO2,630,,1
08-Jul-63,NH4N,4,,1
08-Jul-63,NO3N,140,,1
08-Jul-63,PO4P,0,,1
08-Jul-63,SIO2,870,,1
15-Jul-63,NH4N,5,,1
15-Jul-63,NO3N,120,,1
15-Jul-63,PO4P,0.1,,1
15-Jul-63,SIO2,910,,1
22-Jul-63,NH4N,8,,1
22-Jul-63,NO3N,110,,1
22-Jul-63,PO4P,0.3,,1
22-Jul-63,SIO2,910,,1
29-Jul-63,NH4N,5,,1
29-Jul-63,NO3N,75,,1
29-Jul-63,PO4P,0.3,,1
06-Aug-63,NH4N,29,,1
06-Aug-63,NO3N,53,,1
06-Aug-63,PO4P,0.4,,1
06-Aug-63,SIO2,1310,,1
12-Aug-63,NH4N,32,,1
12-Aug-63,NO3N,46,,1
12-Aug-63,PO4P,0.4,,1
12-Aug-63,SIO2,1350,,1
19-Aug-63,NH4N,22,,1
19-Aug-63,NO3N,86,,1
19-Aug-63,PO4P,0.8,,1
19-Aug-63,SIO2,1410,,1
26-Aug-63,NH4N,20,,1
26-Aug-63,NO3N,120,,1
26-Aug-63,PO4P,0.5,,1
26-Aug-63,SIO2,1630,,1
02-Sep-63,NH4N,17,,1
02-Sep-63,NO3N,120,,1
02-Sep-63,PO4P,0.7,,1
02-Sep-63,SIO2,1800,,1
09-Sep-63,NH4N,12,,1
09-Sep-63,NO3N,120,,1
09-Sep-63,PO4P,0.4,,1
09-Sep-63,SIO2,1790,,1
16-Sep-63,NH4N,7,,1
16-Sep-63,NO3N,170,,1
16-Sep-63,PO4P,0.4,,1
16-Sep-63,SIO2,1870,,1
23-Sep-63,NH4N,7,,1
23-Sep-63,NO3N,140,,1
23-Sep-63,PO4P,0.4,,1
23-Sep-63,SIO2,1830,,1
30-Sep-63,NH4N,67,,1
30-Sep-63,NO3N,160,,1
30-Sep-63,PO4P,1.6,,1
30-Sep-63,SIO2,2080,,1
08-Oct-63,NH4N,82,,1
08-Oct-63,NO3N,170,,1
08-Oct-63,PO4P,1.7,,1
08-Oct-63,SIO2,2380,,1
15-Oct-63,NH4N,78,,1
15-Oct-63,NO3N,200,,1
15-Oct-63,PO4P,1.4,,1
22-Oct-63,NH4N,76,,1
22-Oct-63,PO4P,3,,1
29-Oct-63,NH4N,33,,1
29-Oct-63,NO3N,210,,1
29-Oct-63,PO4P,0.9,,1
29-Oct-63,SIO2,2630,,1
05-Nov-63,NH4N,56,,1
05-Nov-63,NO3N,240,,1
05-Nov-63,PO4P,0.9,,1
05-Nov-63,SIO2,2670,,1
12-Nov-63,NH4N,52,,1
12-Nov-63,NO3N,230,,1
12-Nov-63,PO4P,1.6,,1
12-Nov-63,SIO2,2660,,1
19-Nov-63,NH4N,34,,1
19-Nov-63,NO3N,310,,1
19-Nov-63,PO4P,3.6,,1
19-Nov-63,SIO2,2470,,1
26-Nov-63,NH4N,26,,1
26-Nov-63,NO3N,320,,1
26-Nov-63,PO4P,5.6,,1
26-Nov-63,SIO2,2270,,1
03-Dec-63,NH4N,33,,1
03-Dec-63,NO3N,370,,1
03-Dec-63,PO4P,8.1,,1
03-Dec-63,SIO2,2360,,1
10-Dec-63,NH4N,33,,1
10-Dec-63,NO3N,410,,1
10-Dec-63,PO4P,5.4,,1
17-Dec-63,NO3N,460,,1
17-Dec-63,PO4P,5.1,,1
17-Dec-63,SIO2,2340,,1
31-Dec-63,NH4N,47,,1
31-Dec-63,NO3N,450,,1
31-Dec-63,PO4P,7.7,,1
31-Dec-63,SIO2,2290,,1
07-Jan-64,NH4N,60,,1
07-Jan-64,NO3N,440,,1
07-Jan-64,PO4P,8,,1
07-Jan-64,SIO2,2360,,1
14-Jan-64,NH4N,57,,1
14-Jan-64,NO3N,550,,1
14-Jan-64,PO4P,8.7,,1
14-Jan-64,SIO2,2520,,1
14-Jan-64,TOCA,0.9,,1
28-Jan-64,NO3N,480,,1
28-Jan-64,PO4P,6.9,,1
28-Jan-64,TOCA,0.8,,1
04-Feb-64,NH4N,64,,1
04-Feb-64,NO3N,580,,1
04-Feb-64,PO4P,6.8,,1
04-Feb-64,SIO2,2480,,1
04-Feb-64,TOCA,1,,1
11-Feb-64,NH4N,47,,1
11-Feb-64,NO3N,600,,1
11-Feb-64,PO4P,5.2,,1
11-Feb-64,SIO2,2460,,1
11-Feb-64,TOCA,1.8,,1
18-Feb-64,NH4N,37,,1
18-Feb-64,NO3N,530,,1
18-Feb-64,PO4P,3.9,,1
18-Feb-64,SIO2,2470,,1
18-Feb-64,TOCA,2.9,,1
25-Feb-64,NH4N,30,,1
25-Feb-64,NO3N,590,,1
25-Feb-64,PO4P,1.5,,1
25-Feb-64,SIO2,2470,,1
25-Feb-64,TOCA,6.2,,1
02-Mar-64,NH4N,18,,1
02-Mar-64,NO3N,570,,1
02-Mar-64,PO4P,0.9,,1
02-Mar-64,SIO2,2340,,1
02-Mar-64,TOCA,7.1,,1
09-Mar-64,NH4N,9,,1
09-Mar-64,NO3N,580,,1
09-Mar-64,PO4P,0.7,,1
09-Mar-64,SIO2,2200,,1
09-Mar-64,TOCA,10.7,,1
16-Mar-64,NH4N,14,,1
16-Mar-64,NO3N,550,,1
16-Mar-64,PO4P,0.6,,1
16-Mar-64,SIO2,1950,,1
23-Mar-64,NH4N,10,,1
23-Mar-64,NO3N,530,,1
23-Mar-64,PO4P,0.4,,1
23-Mar-64,SIO2,1630,,1
31-Mar-64,NO3N,490,,1
31-Mar-64,PO4P,0.4,,1
31-Mar-64,SIO2,1240,,1
31-Mar-64,TOCA,10.3,,1
06-Apr-64,NO3N,550,,1
06-Apr-64,PO4P,0.4,,1
06-Apr-64,SIO2,460,,1
06-Apr-64,TOCA,12.7,,1
13-Apr-64,NH4N,5,,1
13-Apr-64,NO3N,490,,1
13-Apr-64,PO4P,0.4,,1
13-Apr-64,SIO2,30,,1
13-Apr-64,TOCA,11.2,,1
20-Apr-64,NO3N,450,,1
20-Apr-64,PO4P,0.4,,1
20-Apr-64,SIO2,16,,1
20-Apr-64,TOCA,10.2,,1
27-Apr-64,NO3N,430,,1
27-Apr-64,PO4P,0.3,,1
27-Apr-64,SIO2,20,,1
27-Apr-64,TOCA,6,,1
04-May-64,NO3N,440,,1
04-May-64,PO4P,0.2,,1
04-May-64,SIO2,100,,1
04-May-64,TOCA,4.7,,1
11-May-64,NO3N,370,,1
11-May-64,PO4P,0.4,,1
11-May-64,SIO2,290,,1
11-May-64,TOCA,4.5,,1
18-May-64,NO3N,410,,1
18-May-64,PO4P,0.2,,1
18-May-64,SIO2,230,,1
18-May-64,TOCA,8.1,,1
25-May-64,NO3N,290,,1
25-May-64,PO4P,0.3,,1
25-May-64,SIO2,100,,1
25-May-64,TOCA,8.9,,1
01-Jun-64,NO3N,250,,1
01-Jun-64,PO4P,0.5,,1
01-Jun-64,SIO2,90,,1
01-Jun-64,TOCA,6.6,,1
08-Jun-64,NO3N,390,,1
08-Jun-64,PO4P,1.1,,1
08-Jun-64,SIO2,290,,1
08-Jun-64,TOCA,5.7,,1
15-Jun-64,NO3N,240,,1
15-Jun-64,PO4P,0.6,,1
15-Jun-64,SIO2,640,,1
15-Jun-64,TOCA,5.7,,1
22-Jun-64,NO3N,260,,1
22-Jun-64,PO4P,0.5,,1
22-Jun-64,TOCA,5.4,,1
29-Jun-64,SIO2,630,,1
29-Jun-64,TOCA,7.6,,1
06-Jul-64,SIO2,490,,1
06-Jul-64,TOCA,11.9,,1
13-Jul-64,NO3N,160,,1
13-Jul-64,PO4P,0.4,,1
13-Jul-64,SIO2,660,,1
13-Jul-64,TOCA,11.2,,1
20-Jul-64,NO3N,140,,1
20-Jul-64,PO4P,0.5,,1
20-Jul-64,SIO2,840,,1
20-Jul-64,TOCA,12.5,,1
27-Jul-64,NO3N,69,,1
27-Jul-64,PO4P,0.2,,1
27-Jul-64,SIO2,1020,,1
27-Jul-64,TOCA,11.1,,1
04-Aug-64,NO3N,56,,1
04-Aug-64,PO4P,0.2,,1
04-Aug-64,SIO2,910,,1
04-Aug-64,TOCA,13.7,,1
10-Aug-64,NO3N,23,,1
10-Aug-64,PO4P,0.3,,1
10-Aug-64,SIO2,950,,1
10-Aug-64,TOCA,17.4,,1
17-Aug-64,NH4N,10,,1
17-Aug-64,NO3N,14,,1
17-Aug-64,PO4P,0.7,,1
17-Aug-64,SIO2,800,,1
17-Aug-64,TOCA,17.6,,1
24-Aug-64,NO3N,46,,1
24-Aug-64,PO4P,1.2,,1
24-Aug-64,SIO2,1210,,1
24-Aug-64,TOCA,8.8,,1
31-Aug-64,NO3N,65,,1
31-Aug-64,PO4P,1.2,,1
31-Aug-64,SIO2,1330,,1
31-Aug-64,TOCA,13.8,,1
07-Sep-64,NO3N,79,,1
07-Sep-64,PO4P,0.6,,1
07-Sep-64,SIO2,900,,1
07-Sep-64,TOCA,18.5,,1
14-Sep-64,NO3N,35,,1
14-Sep-64,PO4P,0.9,,1
14-Sep-64,SIO2,890,,1
14-Sep-64,TOCA,22.7,,1
21-Sep-64,NO3N,120,,1
21-Sep-64,PO4P,0.9,,1
21-Sep-64,SIO2,1230,,1
21-Sep-64,TOCA,17.1,,1
28-Sep-64,NO3N,100,,1
28-Sep-64,PO4P,0.7,,1
28-Sep-64,SIO2,1490,,1
28-Sep-64,TOCA,16.9,,1
06-Oct-64,NO3N,97,,1
06-Oct-64,PO4P,0.8,,1
06-Oct-64,SIO2,1630,,1
06-Oct-64,TOCA,12.2,,1
13-Oct-64,NO3N,170,,1
13-Oct-64,PO4P,1.3,,1
13-Oct-64,SIO2,2100,,1
13-Oct-64,TOCA,6.5,,1
20-Oct-64,NO3N,190,,1
20-Oct-64,PO4P,1.3,,1
20-Oct-64,SIO2,2180,,1
20-Oct-64,TOCA,8.9,,1
27-Oct-64,NO3N,170,,1
27-Oct-64,PO4P,0.8,,1
27-Oct-64,SIO2,2310,,1
27-Oct-64,TOCA,10.5,,1
03-Nov-64,NO3N,180,,1
03-Nov-64,PO4P,0.8,,1
03-Nov-64,SIO2,2400,,1
03-Nov-64,TOCA,7.3,,1
10-Nov-64,NO3N,190,,1
10-Nov-64,PO4P,0.6,,1
10-Nov-64,SIO2,2510,,1
10-Nov-64,TOCA,7.2,,1
17-Nov-64,NO3N,220,,1
17-Nov-64,PO4P,1.7,,1
17-Nov-64,SIO2,2460,,1
17-Nov-64,TOCA,5.3,,1
24-Nov-64,NO3N,250,,1
24-Nov-64,PO4P,2.8,,1
24-Nov-64,SIO2,2550,,1
24-Nov-64,TOCA,4.2,,1
01-Dec-64,NO3N,300,,1
01-Dec-64,PO4P,3.8,,1
01-Dec-64,SIO2,2640,,1
01-Dec-64,TOCA,3.4,,1
15-Dec-64,NO3N,330,,1
15-Dec-64,PO4P,13.8,,1
15-Dec-64,SIO2,2020,,1
15-Dec-64,TOCA,1.8,,1
22-Dec-64,NO3N,320,,1
22-Dec-64,TOCA,1.2,,1
12-Jan-65,NO3N,470,,1
12-Jan-65,SIO2,2100,,1
12-Jan-65,TOCA,0.9,,1
09-Feb-65,ALKA,15300,,1
09-Feb-65,NO3N,490,,1
09-Feb-65,PO4P,7.6,,1
09-Feb-65,SIO2,2250,,1
09-Feb-65,TOCA,1.3,,1
16-Feb-65,ALKA,15000,,1
16-Feb-65,NO3N,500,,1
16-Feb-65,PO4P,6.2,,1
16-Feb-65,SIO2,2260,,1
16-Feb-65,TOCA,2.4,,1
23-Feb-65,ALKA,15600,,1
23-Feb-65,NO3N,500,,1
23-Feb-65,PO4P,4.9,,1
23-Feb-65,SIO2,2180,,1
23-Feb-65,TOCA,4.7,,1
01-Mar-65,ALKA,15700,,1
01-Mar-65,NO3N,490,,1
01-Mar-65,PO4P,2.7,,1
01-Mar-65,SIO2,2130,,1
01-Mar-65,TOCA,6,,1
11-Mar-65,NO3N,410,,1
11-Mar-65,SIO2,1850,,1
11-Mar-65,TOCA,9.2,,1
15-Mar-65,ALKA,16200,,1
15-Mar-65,NO3N,480,,1
15-Mar-65,PO4P,1.3,,1
15-Mar-65,SIO2,1630,,1
15-Mar-65,TOCA,12.3,,1
22-Mar-65,ALKA,16500,,1
22-Mar-65,NO3N,530,,1
22-Mar-65,PO4P,0.9,,1
22-Mar-65,SIO2,1230,,1
22-Mar-65,TOCA,15.3,,1
29-Mar-65,ALKA,15700,,1
29-Mar-65,NO3N,530,,1
29-Mar-65,PO4P,0.9,,1
29-Mar-65,SIO2,960,,1
29-Mar-65,TOCA,21.9,,1
05-Apr-65,TOCA,28.2,,1
06-Apr-65,ALKA,15800,,1
06-Apr-65,NO3N,480,,1
06-Apr-65,PO4P,0.8,,1
06-Apr-65,SIO2,50,,1
13-Apr-65,ALKA,15600,,1
13-Apr-65,NO3N,460,,1
13-Apr-65,PO4P,0.4,,1
13-Apr-65,SIO2,100,,1
14-Apr-65,TOCA,27.4,,1
20-Apr-65,ALKA,16600,,1
20-Apr-65,NO3N,410,,1
20-Apr-65,PO4P,0.2,,1
20-Apr-65,SIO2,33,,1
26-Apr-65,ALKA,17300,,1
26-Apr-65,NO3N,430,,1
26-Apr-65,PO4P,0.1,,1
26-Apr-65,SIO2,10,,1
03-May-65,ALKA,17400,,1
03-May-65,NO3N,420,,1
03-May-65,PO4P,0,,1
03-May-65,SIO2,34,,1
10-May-65,ALKA,17500,,1
10-May-65,NO3N,420,,1
10-May-65,PO4P,0.3,,1
10-May-65,SIO2,52,,1
10-May-65,TOCA,11.8,,1
17-May-65,ALKA,18000,,1
17-May-65,NO3N,390,,1
17-May-65,PO4P,0.2,,1
17-May-65,SIO2,29,,1
17-May-65,TOCA,9.9,,1
24-May-65,ALKA,19700,,1
24-May-65,NO3N,350,,1
24-May-65,PO4P,0.4,,1
24-May-65,SIO2,54,,1
31-May-65,ALKA,20400,,1
31-May-65,NO3N,260,,1
31-May-65,PO4P,0.5,,1
31-May-65,SIO2,30,,1
31-May-65,TOCA,21.2,,1
08-Jun-65,ALKA,21300,,1
08-Jun-65,NO3N,210,,1
08-Jun-65,PO4P,0.6,,1
08-Jun-65,SIO2,37,,1
08-Jun-65,TOCA,12.2,,1
14-Jun-65,ALKA,21200,,1
14-Jun-65,NO3N,200,,1
14-Jun-65,PO4P,0.3,,1
14-Jun-65,SIO2,103,,1
14-Jun-65,TOCA,3.8,,1
21-Jun-65,ALKA,22200,,1
21-Jun-65,NO3N,210,,1
21-Jun-65,PO4P,0.2,,1
21-Jun-65,SIO2,400,,1
21-Jun-65,TOCA,11.9,,1
28-Jun-65,ALKA,20800,,1
28-Jun-65,NO3N,250,,1
28-Jun-65,PO4P,1.7,,1
28-Jun-65,SIO2,1040,,1
28-Jun-65,TOCA,8,,1
05-Jul-65,ALKA,21700,,1
05-Jul-65,NO3N,230,,1
05-Jul-65,PO4P,0.9,,1
05-Jul-65,SIO2,1060,,1
05-Jul-65,TOCA,8.9,,1
12-Jul-65,ALKA,22400,,1
12-Jul-65,NO3N,240,,1
